515,576,-85
524,592,-99
349,517,-65
329,504,-68
602,712,-147
785,539,-45
607,821,-67
897,367,1
684,570,-63
718,570,-59
751,568,-53
794,547,-35
658,566,-64
754,508,-105
714,513,-109
786,508,-93
803,514,-78
816,563,-12
669,956,191
798,532,-41
896,497,97
845,539,1
715,725,-9
578,872,2
577,889,30
614,873,23
638,873,48
607,885,41
630,881,62
690,884,126
599,826,-128
605,803,-151
855,493,-95
663,649,-62
671,780,-61
671,757,-60
795,698,20
604,758,-154
796,486,-160
835,485,-133
877,337,-83
647,525,-172
678,523,-97
710,864,116
834,711,357
649,798,-42
626,811,-37
674,872,110
666,875,101
850,463,-133
671,783,-38
734,498,-174
744,475,-195
769,305,-226
856,399,-115
747,392,-217
868,474,-81
879,420,-45
578,881,13
611,880,32
634,877,53
643,802,-34
669,873,105
656,884,96
662,876,100
634,806,-89
626,884,73
603,889,62
576,893,54
605,941,126
586,939,82
582,925,68
578,908,64
575,894,55
626,884,74
632,889,80
639,896,83
645,903,94
684,841,40
880,571,298
643,880,88
649,882,93
613,824,-27
661,796,-7
619,818,-34
687,659,-40
732,676,-21
674,761,-37
838,316,-161
815,388,-170
808,461,-171
667,904,126
665,492,-206
671,396,-241
687,299,-261
778,560,-42
844,578,14
643,563,-65
829,518,-56
645,638,-82
654,786,-95
870,585,59
830,605,3
795,624,-15
735,627,-31
689,619,-43
659,610,-60
607,620,-139
858,648,90
851,511,-49
590,832,-107
660,690,-53
902,455,186
638,602,-75
675,751,-8
808,531,-35
655,757,-94
861,637,334
644,552,-66
631,756,-131
775,844,252
769,845,321
880,612,194
807,790,263
890,452,29
673,974,229
587,830,-61
682,704,-29
858,537,30
750,550,-57
719,553,-64
662,885,104
844,698,140
625,1011,260
701,944,285
732,902,300
690,552,-67
664,551,-67
649,551,-65
864,498,-25
675,538,-84
706,532,-91
738,530,-89
767,529,-79
784,531,-67
905,404,95
771,545,-51
662,836,16
650,799,-59
613,844,-12
741,892,250
708,933,243
627,1005,215
802,783,345
655,546,-75
626,675,-117
667,984,268
862,669,235
603,889,63
609,899,70
614,912,74
619,924,86
639,925,123
648,878,81
653,875,79
658,872,77
700,851,72
807,739,92
626,629,-109
630,546,-99
645,542,-86
643,880,88
802,782,181
613,558,-134
655,937,159
605,669,-148
646,720,-88
614,960,157
717,882,153
697,769,10
689,910,160
755,751,23
717,793,33
772,782,74
624,987,181
661,722,-56
738,885,196
704,920,201
739,852,132
829,736,184
770,832,162
840,725,266
732,820,68
644,681,-83
644,802,-98
662,794,-59
631,795,-126
661,525,-121
721,507,-133
771,500,-128
808,500,-112
827,505,-90
824,536,-21
891,555,147
801,579,-18
770,593,-32
726,596,-43
685,592,-51
656,587,-59
637,583,-66
891,509,249
661,794,-42
626,715,-120
622,815,-118
607,822,-97
622,813,-102
653,799,-27
600,828,-103
598,827,-64
634,557,-69
623,572,-82
622,585,-97
793,532,-55
812,520,-58
411,527,-74
445,530,-74
411,500,-74
376,523,-74
410,553,-74
731,537,-66
756,537,-66
735,512,-66
704,536,-66
726,561,-66
